TITLE,SGY_JSK_QTY_2023-04-15,SGY_JSK_QTY_2023-03-15,CHANGE_AMOUNT,CHANGE(%),CATEGORY
500,6,4,-2,-33.33,TANKA
1968,5,3,-2,-40.0,TANKA
7700,3,1,-2,-66.67,TANKA
2588,3,1,-2,-66.67,TANKA
508,4,2,-2,-50.0,TANKA
1185,3,1,-2,-66.67,TANKA
389,3,1,-2,-66.67,TANKA
343,5,3,-2,-40.0,TANKA
984,3,1,-2,-66.67,TANKA
1358,3,1,-2,-66.67,TANKA
7020,3,1,-2,-66.67,TANKA
996,3,1,-2,-66.67,TANKA
23400,2,1,-1,-50.0,TANKA
1034,2,1,-1,-50.0,TANKA
2007,6,5,-1,-16.67,TANKA
2023,2,1,-1,-50.0,TANKA
5443,2,1,-1,-50.0,TANKA
14400,2,1,-1,-50.0,TANKA
4536,2,1,-1,-50.0,TANKA
1456,11,10,-1,-9.09,TANKA
766,6,5,-1,-16.67,TANKA
1050,17,16,-1,-5.88,TANKA
9530,2,1,-1,-50.0,TANKA
980,23,22,-1,-4.35,TANKA
1806,3,2,-1,-33.33,TANKA
686,10,9,-1,-10.0,TANKA
96148,2,1,-1,-50.0,TANKA
1625,38,37,-1,-2.63,TANKA
826,7,6,-1,-14.29,TANKA
428,3,2,-1,-33.33,TANKA
15750,3,2,-1,-33.33,TANKA
1932,5,4,-1,-20.0,TANKA
652,2,1,-1,-50.0,TANKA
136,3,2,-1,-33.33,TANKA
1953,19,18,-1,-5.26,TANKA
1577,4,3,-1,-25.0,TANKA
829,18,17,-1,-5.56,TANKA
1603,2,1,-1,-50.0,TANKA
12714,2,1,-1,-50.0,TANKA
483,9,8,-1,-11.11,TANKA
1160,2,1,-1,-50.0,TANKA
2696,2,1,-1,-50.0,TANKA
1276,2,1,-1,-50.0,TANKA
495,2,1,-1,-50.0,TANKA
1249,2,1,-1,-50.0,TANKA
4000,2,1,-1,-50.0,TANKA
3640,5,4,-1,-20.0,TANKA
68,2,1,-1,-50.0,TANKA
890,8,7,-1,-12.5,TANKA
3900,4,3,-1,-25.0,TANKA
2389,2,1,-1,-50.0,TANKA
2394,2,1,-1,-50.0,TANKA
164,5,4,-1,-20.0,TANKA
1240,6,5,-1,-16.67,TANKA
3480,2,1,-1,-50.0,TANKA
27540,2,1,-1,-50.0,TANKA
3050,2,1,-1,-50.0,TANKA
1315,5,4,-1,-20.0,TANKA
3289,2,1,-1,-50.0,TANKA
1349,2,1,-1,-50.0,TANKA
850,2,1,-1,-50.0,TANKA
2082,2,1,-1,-50.0,TANKA
3184,2,1,-1,-50.0,TANKA
3315,5,4,-1,-20.0,TANKA
2085,2,1,-1,-50.0,TANKA
2571,2,1,-1,-50.0,TANKA
2851,2,1,-1,-50.0,TANKA
920,7,6,-1,-14.29,TANKA
4485,2,1,-1,-50.0,TANKA
2151,4,3,-1,-25.0,TANKA
3107,3,2,-1,-33.33,TANKA
4256,3,2,-1,-33.33,TANKA
2730,5,4,-1,-20.0,TANKA
